Source.Name,basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
proceedings1919_05_15.csv,531926,ca.proc.d.1919-05-15.4.2.108,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"Does he report to the department where the money has gone?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531927,ca.proc.d.1919-05-15.4.2.109,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"He puts in the timesheets, from which it appears to be correct that these men work the number of hours for which they are paid.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531928,ca.proc.d.1919-05-15.4.2.110,1919-05-15,c6715481-8a5f-42bd-b262-57ccdaad49a0,ca.m.9736,Mr. PEDLOW:,,SUPPLY.,,,"It seems to me that it the Clerk of Works were given a ""curtain lecture,"" it might have the desired effect.

",Laurier Liberal,,Isaac Ellis Pedlow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6715481-8a5f-42bd-b262-57ccdaad49a0&Language=E&Section=ALL
proceedings1919_05_15.csv,531929,ca.proc.d.1919-05-15.4.2.111,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CAEVELL:,Minister of Public Works,SUPPLY.,,,"I do not know as to that. I am inclined to blame the system rather than the Clerk of Works, who is one of the officials of the department for whom I have the highest regard. I have talked

this matter over with him many times, and I believe he is doing his duty. I am afraid the only way to provide a remedy is to *adopt very drastic measures, perhaps more drastic than I would feel like taking. However, I want to assure my hon. friends that from the knowledge I have at the present time, I think there will be a change in the future.	,

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531930,ca.proc.d.1919-05-15.4.2.112,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"What is the name of the Clerk of Works?

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531931,ca.proc.d.1919-05-15.4.2.113,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Mr. Croll. He is Clerk
of Works on government work.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531932,ca.proc.d.1919-05-15.4.2.114,1919-05-15,44398c9b-2572-4f10-8ec0-03f4de47e3da,ca.m.8305,Mr. CASGRAIN:,,SUPPLY.,,,"What is his salary?

",Liberal,,Joseph Philippe Baby Casgrain,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=44398c9b-2572-4f10-8ec0-03f4de47e3da&Language=E&Section=ALL
proceedings1919_05_15.csv,531933,ca.proc.d.1919-05-15.4.2.115,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"It is $1,600.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531934,ca.proc.d.1919-05-15.4.2.116,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"Could the minister tell us what was done last year?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531935,ca.proc.d.1919-05-15.4.2.117,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"No, I have not the details 'here. It must be remembered that this item provides for the maintenance of the buildings, the grounds, the greenhouse, the gardens, and the roads. And all the expenditures are set forth in detail in the Auditor General's Report. I have not all the details here, but I will gladly give my hon. friends such information as I have. I have brought here all that one could reasonably expect to be asked to furnish the Committee.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531936,ca.proc.d.1919-05-15.4.2.118,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"I remember that at the time when our present Sovereign came to the Throne it was stated that he looked very carefully into the administration of the Royal Palaces and was able to effect very drastic reforms and economies in regard to the conduct of matters which had grown up many years before. Perhaps something of that sort is required here.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531938,ca.proc.d.1919-05-15.4.2.120,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"Speneerwood, the residence of the Lieutenant Governor of Quebec, is far larger than Rideau Hall, but, although the Provincial Government does not spend anything like the amount provided for here, the property is always well maintained. Really I cannot understand how we can spend $62,000 on Rideau Hall-

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531941,ca.proc.d.1919-05-15.4.2.123,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"It is not the idea of any one on this side of the House at any rate to curtail the comforts of His Excellency or of

his staff, and I am sure that His Excellency might feel embarrassed about dismissing any of these employees, who are practically forced upon him as soon, as they are appointed by the Government.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531942,ca.proc.d.1919-05-15.4.2.124,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"His Excellency has nothing to do with their appointment; these men are purely members of the Public Works Department staff.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531944,ca.proc.d.1919-05-15.4.2.126,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Absolutely.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531945,ca.proc.d.1919-05-15.4.2.127,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"Because we would not wish to be discourteous towards His Excellency. But I think if the appointments are entirely under the hand of the department the attention of the Government should be drawn to the matter. That is what we are doing now; and even if we vote this item we are taking the word of the Minister of Public 'Works that special attention will be paid to it next year.

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531946,ca.proc.d.1919-05-15.4.2.128,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Yes.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531947,ca.proc.d.1919-05-15.4.2.129,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"Do I understand that Mr. Croll, the Clerk of Works, attends exclusively to the work in and about Rideau Hall?

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531948,ca.proc.d.1919-05-15.4.2.130,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"That is right.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531949,ca.proc.d.1919-05-15.4.2.131,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"The minister spoke a few minutes ago about another clerk of works who was attending to the work on Wellington street.
Mr, CARVELL: That is Mr. Shearer. He is the official who has charge of alf'the men working on the lawns, roads and buildings generally in the city of Ottawa.

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531950,ca.proc.d.1919-05-15.4.2.132,1919-05-15,1267c565-8771-4162-a16e-56bf229c71fa,ca.m.1842,Mr. JACOBS:,,SUPPLY.,,,"I suppose we could not make Mr. Croll a Shearer in order to cut out the expenses?
Telephone service, $62,000.

",Laurier Liberal,,Samuel William Jacobs,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=1267c565-8771-4162-a16e-56bf229c71fa&Language=E&Section=ALL
proceedings1919_05_15.csv,531951,ca.proc.d.1919-05-15.4.2.133,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"I see there is no allowance there for the increased rates which the Bell Telephone Co. are threatening to charge.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531975,ca.proc.d.1919-05-15.4.2.157,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"A new sheriff who was appointed at Montreal some few years ago,

by assigning an employee to the duty of going from room to room and turning off the electric lights when they were not required, cut down the electric light bill for the court house by one-half. Perhaps the minister is doing something of that nature; if not, it is a suggestion which is worthy of consideration.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531952,ca.proc.d.1919-05-15.4.2.134,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"We hope to save the extra expense by a reduction in the number of phones.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531953,ca.proc.d.1919-05-15.4.2.135,1919-05-15,deaf5a4f-d8a1-49b8-a81b-f90eeaf06463,ca.m.9018,Mr. McMASTER:,,SUPPLY.,,,"Hear, hear.
Dominion Public Buildings-Dominion Immigration Buildings, repairs, furniture, etc., $13,000.

",Laurier Liberal,,Andrew Ross McMaster,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=deaf5a4f-d8a1-49b8-a81b-f90eeaf06463&Language=E&Section=ALL
proceedings1919_05_15.csv,531954,ca.proc.d.1919-05-15.4.2.136,1919-05-15,fd945515-43b5-4eed-9b1c-8c100beef111,ca.m.4728,Mr. VIEN:,,SUPPLY.,,,"Is that waste paper basket contained in that item?

",Laurier Liberal,,Thomas Vien,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=fd945515-43b5-4eed-9b1c-8c100beef111&Language=E&Section=ALL
proceedings1919_05_15.csv,531958,ca.proc.d.1919-05-15.4.2.140,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"I think myself that the item is too small. These Estimates were made up, of course, before the session opened. A careful investigation is being made of the immigration buildings. The Minister of Immigration has had a couple of competent men travelling all over the country trying to effect every possible economy, and last week I agreed with him to send an engineer from the Public Works Department to accompany one of his men and inspect these buildings and report what necessary improvements should be made.
I am not speaking of Grosse Isle station; that is provided for in another way. When we have satisfied ourselves what should be done we will come to Parliament for a special vote. This $4,000 could not accomplish very much, and I have a suspicion that the money voted yearly has perhaps been spent in a very perfunctory manner, because I am told that the Halifax and St. John plants are in a very dilapidated condition.
Fittings and general supplies and furniture, $100,000.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531960,ca.proc.d.1919-05-15.4.2.142,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"For supplies and furniture for public buildings all over the Dominion.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531962,ca.proc.d.1919-05-15.4.2.144,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Yes.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531963,ca.proc.d.1919-05-15.4.2.145,1919-05-15,c6715481-8a5f-42bd-b262-57ccdaad49a0,ca.m.9736,Mr. PEDLOW:,,SUPPLY.,,,"Not inside?

",Laurier Liberal,,Isaac Ellis Pedlow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6715481-8a5f-42bd-b262-57ccdaad49a0&Language=E&Section=ALL
proceedings1919_05_15.csv,531964,ca.proc.d.1919-05-15.4.2.146,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Oh, no. We have passed the item for the city of Ottawa, except the rents.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531965,ca.proc.d.1919-05-15.4.2.147,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"How are those fittings and furniture being purchased?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531966,ca.proc.d.1919-05-15.4.2.148,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"Through the War Purchasing Commission.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531967,ca.proc.d.1919-05-15.4.2.149,1919-05-15,6d7aad3a-b476-424b-8f8f-8ece71f89882,ca.m.8811,Mr. CANNON:,,SUPPLY.,,,"How is it that the money is appropriated to the Department of Public Works when the purchases are being made by the War Purchasing Commission?

",Laurier Liberal,,Lucien Cannon,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=6d7aad3a-b476-424b-8f8f-8ece71f89882&Language=E&Section=ALL
proceedings1919_05_15.csv,531968,ca.proc.d.1919-05-15.4.2.150,1919-05-15,80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4,ca.m.9843,Mr. CARVELL:,Minister of Public Works,SUPPLY.,,,"The commission simply act as agents for the Department of Public Works in purchasing these supplies, and we take delivery and pay for them. In a word, we do the paying, not the purchasing.

",Unionist (Liberal),,Frank Broadstreet Carvell,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=80f4de9d-1b1a-4db1-93cf-9cb7b9b63dd4&Language=E&Section=ALL
proceedings1919_05_15.csv,531969,ca.proc.d.1919-05-15.4.2.151,1919-05-15,c6715481-8a5f-42bd-b262-57ccdaad49a0,ca.m.9736,Mr. PEDLOW:,,SUPPLY.,,,"Mr. Chairman, I am
sorry I forgot to refer to that item of $450,000, repairs, furniture, etc., for buildings in the city of Ottawa. I am sure it will be quite apparent to all hon. members that there is an omission in the furnishing of this building-I refer to proper accommodation for members on the cross bendhes. I think provision should be made for these members in the way of suitable desk accommodation. That brings me to another point: if provision is being made in the new Parliament Buildings for accommodation of third party members, or members on the cross benches? There is quite a contingent of these members in the present House, and I understand it is getting larger every day, and when we change over to the new House it is difficult to say what proportions this contingent will have grown to.

",Laurier Liberal,,Isaac Ellis Pedlow,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=c6715481-8a5f-42bd-b262-57ccdaad49a0&Language=E&Section=ALL
